article_url,title,date,time,section,author,excerpt,text_body,feat_img_link,feat_img_cation,full_text,is_ergatiko
https://www.parapolitika.gr/ellada/article/234548/patra-ergatiko-atuxima-se-epixeirisi-xomatourgikon-mixanimaton/,Πάτρα: Εργατικό ατύχημα σε επιχείρηση χωματουργικών μηχανημάτων,2016-09-15,08:19:09,ΕΛΛΑΔΑ,Parapolitika Newsroom,<p>Ένας 42χρονος εργάτης τραυματίστηκε σοβαρά στο πόδι</p>,"Σοβαρό εργατικό ατύχημα σημειώθηκε περίπου στις 09.00 σήμερα το πρωί, σε επιχείρηση χωματουργικών μηχανημάτων στο Δρέπανο.
Σύμφωνα με τις πρώτες πληροφορίες, ένας 42χρονος εργάτης τραυματίστηκε σοβαρά στο πόδι, όταν τον πάτησε ένα μηχάνημα.
Άμεσα κλήθηκε ασθενοφόρο του ΕΚΑΒ, το οποίο παρέλαβε τον τραυματία και τον μετέφερε στο νοσοκομείο.
ΠΗΓΗ: patrastimes.gr",https://s.parapolitika.gr/images/1130x667/jpg/files/migration/images/article/2016-09/75683-patratora-1172x510.jpg,,"Πάτρα: Εργατικό ατύχημα σε επιχείρηση χωματουργικών μηχανημάτων Σοβαρό εργατικό ατύχημα σημειώθηκε περίπου στις 09.00 σήμερα το πρωί, σε επιχείρηση χωματουργικών μηχανημάτων στο Δρέπανο.
Σύμφωνα με τις πρώτες πληροφορίες, ένας 42χρονος εργάτης τραυματίστηκε σοβαρά στο πόδι, όταν τον πάτησε ένα μηχάνημα.
Άμεσα κλήθηκε ασθενοφόρο του ΕΚΑΒ, το οποίο παρέλαβε τον τραυματία και τον μετέφερε στο νοσοκομείο.
ΠΗΓΗ: patrastimes.gr",True
https://www.parapolitika.gr/ellada/article/1561655/ergatiko-atuhima-se-ekkokkistirio-tou-velestinou-andras-kataplakothike-apo-porta/,Εργατικό ατύχημα σε εκκοκκιστήριο του Βελεστίνoυ - Άνδρας καταπλακώθηκε από πόρτα,2025-05-28,18:13:15,ΕΛΛΑΔΑ,Parapolitika Newsroom,"Ο τραυματίας μεταφέρθηκε αρχικά στο Κέντρο Υγείας Βελεστίνου, ωστόσο οι γιατροί έκριναν αναγκαία την διακομιδή του στο Νοσοκομείο του Βόλου, όπου διαπιστώθηκε ότι φέρει τραύματα στην λεκάνη και τα κάτω άκρα","Σοβαρά τραυματίστηκε το απόγευμα της Τετάρτης (28/05) εργαζόμενος σε εκκοκκιστήριο που λειτουργεί στην περιοχή του Βελεστίνου, όταν καταπλακώθηκε από βαριά πόρτα.

Σύμφωνα με το gegonota.news, ο τραυματίας μεταφέρθηκε αρχικά στο Κέντρο Υγείας Βελεστίνου, ωστόσο οι γιατροί έκριναν αναγκαία την διακομιδή του στο Νοσοκομείο του Βόλου, όπου διαπιστώθηκε ότι φέρει τραύματα στην λεκάνη και τα κάτω άκρα.

Για το περιστατικό ενημερώθηκε η αστυνομία που διεξάγει έρευνα για τα αίτια του ατυχήματος.",https://s.parapolitika.gr/images/1130x667/jpg/files/2025-05-28/ergatiko-atuxima-sto-velestino.jpg,,"Εργατικό ατύχημα σε εκκοκκιστήριο του Βελεστίνoυ - Άνδρας καταπλακώθηκε από πόρτα Σοβαρά τραυματίστηκε το απόγευμα της Τετάρτης (28/05) εργαζόμενος σε εκκοκκιστήριο που λειτουργεί στην περιοχή του Βελεστίνου, όταν καταπλακώθηκε από βαριά πόρτα.

Σύμφωνα με το gegonota.news, ο τραυματίας μεταφέρθηκε αρχικά στο Κέντρο Υγείας Βελεστίνου, ωστόσο οι γιατροί έκριναν αναγκαία την διακομιδή του στο Νοσοκομείο του Βόλου, όπου διαπιστώθηκε ότι φέρει τραύματα στην λεκάνη και τα κάτω άκρα.

Για το περιστατικό ενημερώθηκε η αστυνομία που διεξάγει έρευνα για τα αίτια του ατυχήματος.",True
https://www.parapolitika.gr/ellada/article/1460198/sovaro-ergatiko-atuhima-stin-ileia-akrotiriastike-61hronos-se-ergostasio/,Σοβαρό εργατικό ατύχημα στην Ηλεία: Ακρωτηριάστηκε 61χρονος σε εργοστάσιο,2024-10-02,10:27:00,ΕΛΛΑΔΑ,Parapolitika Newsroom,Ο εργαζόμενος μεταφέρθηκε με ασθενοφόρο στο νοσοκομείο της Αμαλιάδας Ηλείας,"Ένα σοβαρό εργατικό ατύχημα σημειώθηκε το πρωί της Τρίτης σε μεγάλο εργοστάσιο σε περιοχή του Κάμπου Ηλείας, καθώς ακρωτηριάστηκε ένας 61χρονος άνδρας.
Διαβάστε ακόμα: Άγριο περιστατικό ενδοοικογενειακής βίας στην Ηλεία: 48χρονος χτύπησε την 76χρονη μητέρα του με την πόρτα της κατάψυξης - Στο νοσοκομείο η ηλικιωμένη
Σύμφωνα το patrisnews.com, ο 61χρονος που είναι εργαζόμενος στη μονάδα, φέρεται να έχασε το δεξί του πόδι -από το γόνατο- όταν μηχάνημα του εργοστασίου έχασε τον αυτοματισμό, έπεσε και τον καταπλάκωσε.
Στο σημείο έφτασε ασθενοφόρο του ΕΚΑΒ που παρέλαβε τον 61χρονο και τον μετέφερε στο νοσοκομείο Αμαλιάδας, όπου τον παρέλαβε το ιατρικό και νοσηλευτικό προσωπικό.",https://s.parapolitika.gr/images/1130x667/png/files/2024-05-20/ekav_asthenoforo_xorio.png,,"Σοβαρό εργατικό ατύχημα στην Ηλεία: Ακρωτηριάστηκε 61χρονος σε εργοστάσιο Ένα σοβαρό εργατικό ατύχημα σημειώθηκε το πρωί της Τρίτης σε μεγάλο εργοστάσιο σε περιοχή του Κάμπου Ηλείας, καθώς ακρωτηριάστηκε ένας 61χρονος άνδρας.
Διαβάστε ακόμα: Άγριο περιστατικό ενδοοικογενειακής βίας στην Ηλεία: 48χρονος χτύπησε την 76χρονη μητέρα του με την πόρτα της κατάψυξης - Στο νοσοκομείο η ηλικιωμένη
Σύμφωνα το patrisnews.com, ο 61χρονος που είναι εργαζόμενος στη μονάδα, φέρεται να έχασε το δεξί του πόδι -από το γόνατο- όταν μηχάνημα του εργοστασίου έχασε τον αυτοματισμό, έπεσε και τον καταπλάκωσε.
Στο σημείο έφτασε ασθενοφόρο του ΕΚΑΒ που παρέλαβε τον 61χρονο και τον μετέφερε στο νοσοκομείο Αμαλιάδας, όπου τον παρέλαβε το ιατρικό και νοσηλευτικό προσωπικό.",True
https://www.parapolitika.gr/ellada/article/1440802/ergatiko-atuhima-sto-keratsini-enas-56hronos-kinduneuei-na-hasei-to-podi-tou/,Εργατικό ατύχημα στο Κερατσίνι: Ένας 56χρονος κινδυνεύει να χάσει το πόδι του,2024-08-22,12:39:00,ΕΛΛΑΔΑ,Parapolitika Newsroom,Ο άνδρας μεταφέρθηκε εσπευσμένα σε ιδιωτικό νοσοκομείο,,https://s.parapolitika.gr/images/1130x667/jpg/files/2024-07-24/ekav_asthenoforo_larisa.jpg,,Εργατικό ατύχημα στο Κερατσίνι: Ένας 56χρονος κινδυνεύει να χάσει το πόδι του nan,True
https://www.parapolitika.gr/ellada/article/1396678/ergatiko-atuhima-ston-volo-epese-apo-mihanima-kai-traumatistike-sto-kefali/,Εργατικό ατύχημα στον Βόλο - Έπεσε από μηχάνημα και τραυματίστηκε στο κεφάλι,2024-05-23,13:29:04,ΕΛΛΑΔΑ,Parapolitika Newsroom,Ο άτυχος άνδρας μεταφέρθηκε στο Νοσοκομείο Βόλου με ασθενοφόρο του ΕΚΑΒ,,https://s.parapolitika.gr/images/1130x667/jpg/files/2024-02-14/axillopouleio.jpg,,Εργατικό ατύχημα στον Βόλο - Έπεσε από μηχάνημα και τραυματίστηκε στο κεφάλι nan,True
https://www.parapolitika.gr/ellada/article/1179574/frikto-ergatiko-atuhima-sti-larisa-ekopse-ta-dahtula-tou-heriou-tou/,Φρικτό εργατικό ατύχημα στη Λάρισα: Έκοψε τα δάχτυλα του χεριού του,2022-03-29,12:32:57,ΕΛΛΑΔΑ,Parapolitika Newsroom,Άγνωστες ακόμη οι συνθήκες του ατυχήματος,"Ένα φρικτό εργατικό ατύχημα συνέβη το πρωί της Τρίτης στη Βιομηχανική Περιοχή της Λάρισας.
Σύμφωνα με πληροφορίες του onlarissa.gr, άντρας ηλικίας 45 ετών που εργάζονταν σε εργοστάσιο με ζωοτροφές τραυματίστηκε σοβαρά στο αριστερό του χέρι, με αποτέλεσμα τον ακρωτηριασμό των δαχτύλων του. Το ατύχημα έγινε κάτω από άγνωστες συνθήκες.
Ο άντρας μεταφέρθηκε στο εφημερεύον Πανεπιστημιακό Νοσοκομείο Λάρισας προκειμένου να του παρασχεθεί ιατρική περίθαλψη και να εξεταστεί το ενδεχόμενο αν μπορεί να υπάρξει συγκόλληση των ακρωτηριασμένων μελών του.",https://s.parapolitika.gr/images/1130x667/jpg/files/2022-03-29/%CE%B5%CE%BA%CE%B1%CE%B2.jpg,,"Φρικτό εργατικό ατύχημα στη Λάρισα: Έκοψε τα δάχτυλα του χεριού του Ένα φρικτό εργατικό ατύχημα συνέβη το πρωί της Τρίτης στη Βιομηχανική Περιοχή της Λάρισας.
Σύμφωνα με πληροφορίες του onlarissa.gr, άντρας ηλικίας 45 ετών που εργάζονταν σε εργοστάσιο με ζωοτροφές τραυματίστηκε σοβαρά στο αριστερό του χέρι, με αποτέλεσμα τον ακρωτηριασμό των δαχτύλων του. Το ατύχημα έγινε κάτω από άγνωστες συνθήκες.
Ο άντρας μεταφέρθηκε στο εφημερεύον Πανεπιστημιακό Νοσοκομείο Λάρισας προκειμένου να του παρασχεθεί ιατρική περίθαλψη και να εξεταστεί το ενδεχόμενο αν μπορεί να υπάρξει συγκόλληση των ακρωτηριασμένων μελών του.",True
https://www.parapolitika.gr/ellada/article/1399161/ergatiko-atuhima-sti-larisa-andras-traumatistike-peftodas-apo-skalosia-se-katastima/,Εργατικό ατύχημα στη Λάρισα: Άνδρας τραυματίστηκε πέφτοντας από σκαλωσιά σε κατάστημα,2024-05-28,11:18:00,ΕΛΛΑΔΑ,Parapolitika Newsroom,O άτυχος άνδρας εκτελούσε εργασίες σε κατάστημα με είδη υγιεινής όταν βρέθηκε στο κενό,"Εργατικό ατύχημα σημειώθηκε γύρω στις 12.30 το μεσημέρι της Τρίτης στη Γιάννουλη Λάρισας, όταν ένα άνδρας περίπου 50 ετών έπεσε από σκαλωσιά.
Όπως αναφέρει το onlarissa, o άτυχος άνδρας εκτελούσε εργασίες σε κατάστημα με είδη υγιεινής όταν κάτω από αδιευκρίνιστες συνθήκες, βρέθηκε στο κενό, πέφτοντας στο έδαφος.
Άμεσα έσπευσαν δύο ασθενοφόρα και ο 50χρονος αλλοδαπός μεταφέρθηκε με τραύματα στο κεφάλι στο Γενικό Νοσοκομείο Λάρισας.
Η αστυνομία διεξάγει έρευνα για τα αίτια του ατυχήματος.",https://s.parapolitika.gr/images/1130x667/jpg/files/2024-05-28/202405281304297869.jpg,,"Εργατικό ατύχημα στη Λάρισα: Άνδρας τραυματίστηκε πέφτοντας από σκαλωσιά σε κατάστημα Εργατικό ατύχημα σημειώθηκε γύρω στις 12.30 το μεσημέρι της Τρίτης στη Γιάννουλη Λάρισας, όταν ένα άνδρας περίπου 50 ετών έπεσε από σκαλωσιά.
Όπως αναφέρει το onlarissa, o άτυχος άνδρας εκτελούσε εργασίες σε κατάστημα με είδη υγιεινής όταν κάτω από αδιευκρίνιστες συνθήκες, βρέθηκε στο κενό, πέφτοντας στο έδαφος.
Άμεσα έσπευσαν δύο ασθενοφόρα και ο 50χρονος αλλοδαπός μεταφέρθηκε με τραύματα στο κεφάλι στο Γενικό Νοσοκομείο Λάρισας.
Η αστυνομία διεξάγει έρευνα για τα αίτια του ατυχήματος.",True
https://www.parapolitika.gr/ellada/article/1398062/ergatiko-atuhima-ston-volo-epese-kaustiko-ugro-se-ergazomeni-kathariotitas/,Εργατικό ατύχημα στον Βόλο: Έπεσε καυστικό υγρό σε εργαζόμενη καθαριότητας,2024-05-26,15:53:00,ΕΛΛΑΔΑ,,"Τρύπησαν τα ρούχα της και έπαθε εγκαύματα στο χέρι, στα πόδια και ελάχιστα στο πρόσωπο","Εργατικό ατύχημα σημειώθηκε με θύμα μια εργαζόμενη στην υπηρεσία Καθαριότητας του Δήμου Βόλου. Όπως αναφέρει στην καταγγελία του ο Σύλλογος ΟΤΑ Μαγνησίας το απόγευμα του Σαββάτου τραυματίστηκε η πολύτεκνη μητέρα τη στιγμή της αποκομιδής στην ανακύκλωση, στην περιοχή της Νεάπολης.

 Ο τραυματισμός σημειώθηκε την ώρα που  που άδειασε ο κάδος μέσα στο απορριμματοφόρο. Συγκεκριμένα έπεσε πάνω της καυστικό υγρό και ευτυχώς λόγω του καπέλου που φορούσε δεν έπεσε στα μάτια της.

 Σύμφωνα με το thenewspaper.gr, τρύπησαν τα ρούχα της και έπαθε εγκαύματα στο χέρι, στα πόδια και ελάχιστα στο πρόσωπο. Η εμπειρία της υπαλλήλου την έσωσε, διότι απομακρύνθηκε πολύ γρήγορα, όταν το αισθάνθηκε. Στη συνέχεια αφού οι συνάδελφοί της της έριξαν νερό, πήγαν στο πλησιέστερο φαρμακείο και από εκεί στο νοσοκομείο.

Αναλυτικά η ανακοίνωση του Συλλόγου ΟΤΑ Μαγνησίας:

 «Αυτά είναι τα μεγάλα προβλήματα των Δήμων όπως η υγιεινή και ασφάλεια των ανθρώπων που εργάζονται σε αυτούς και πολύ περισσότερο των ανθρώπων που είναι σε μάχιμες υπηρεσίες.

 Αντί λοιπόν να ασχοληθούν οι Δήμαρχοι με τις προσλήψεις προσωπικού, την εκπαίδευσή του, την έλλειψη μηχανικού εξοπλισμού, την απόσυρση όλων των επικίνδυνων παλαιών οχημάτων,την ευαισθητοποίηση των πολιτών και τον έλεγχο όσον αφορά τον τρόπο που απομακρύνουν τα σκουπίδια και σε ποιον από τους δύο κάδους (μπλέ ή πράσινο) και την απαίτηση για οικονομική ενίσχυση από την κυβέρνηση για όλα τα παραπάνω εμείς βιώνουμε διπλές βάρδιες γιατί δεν υπάρχει προσωπικό, οχήματα με χαλασμένες πόρτες που τις κρατά ο οδηγός την ώρα της οδήγησης, χώρους εργασίας μέσα στη μούχλα 9 μήνες μετά τις πλημμύρες και κούνημα του δακτύλου.

 Ο Σύλλογός μας απαιτεί να τηρηθούν όλα τα αναγκαία μέτρα ασφάλειας για την υγιεινή και ασφάλεια των εργαζομένων σε όλους τους χώρους εργασίας . Ευχόμαστε καλή ανάρρωση στη συναδέλφισσά μας και γρήγορα να είναι και πάλι κοντά μας».",https://s.parapolitika.gr/images/1130x667/png/files/2022-12-09/aporrimatoforo.png,,"Εργατικό ατύχημα στον Βόλο: Έπεσε καυστικό υγρό σε εργαζόμενη καθαριότητας Εργατικό ατύχημα σημειώθηκε με θύμα μια εργαζόμενη στην υπηρεσία Καθαριότητας του Δήμου Βόλου. Όπως αναφέρει στην καταγγελία του ο Σύλλογος ΟΤΑ Μαγνησίας το απόγευμα του Σαββάτου τραυματίστηκε η πολύτεκνη μητέρα τη στιγμή της αποκομιδής στην ανακύκλωση, στην περιοχή της Νεάπολης.

 Ο τραυματισμός σημειώθηκε την ώρα που  που άδειασε ο κάδος μέσα στο απορριμματοφόρο. Συγκεκριμένα έπεσε πάνω της καυστικό υγρό και ευτυχώς λόγω του καπέλου που φορούσε δεν έπεσε στα μάτια της.

 Σύμφωνα με το thenewspaper.gr, τρύπησαν τα ρούχα της και έπαθε εγκαύματα στο χέρι, στα πόδια και ελάχιστα στο πρόσωπο. Η εμπειρία της υπαλλήλου την έσωσε, διότι απομακρύνθηκε πολύ γρήγορα, όταν το αισθάνθηκε. Στη συνέχεια αφού οι συνάδελφοί της της έριξαν νερό, πήγαν στο πλησιέστερο φαρμακείο και από εκεί στο νοσοκομείο.

Αναλυτικά η ανακοίνωση του Συλλόγου ΟΤΑ Μαγνησίας:

 «Αυτά είναι τα μεγάλα προβλήματα των Δήμων όπως η υγιεινή και ασφάλεια των ανθρώπων που εργάζονται σε αυτούς και πολύ περισσότερο των ανθρώπων που είναι σε μάχιμες υπηρεσίες.

 Αντί λοιπόν να ασχοληθούν οι Δήμαρχοι με τις προσλήψεις προσωπικού, την εκπαίδευσή του, την έλλειψη μηχανικού εξοπλισμού, την απόσυρση όλων των επικίνδυνων παλαιών οχημάτων,την ευαισθητοποίηση των πολιτών και τον έλεγχο όσον αφορά τον τρόπο που απομακρύνουν τα σκουπίδια και σε ποιον από τους δύο κάδους (μπλέ ή πράσινο) και την απαίτηση για οικονομική ενίσχυση από την κυβέρνηση για όλα τα παραπάνω εμείς βιώνουμε διπλές βάρδιες γιατί δεν υπάρχει προσωπικό, οχήματα με χαλασμένες πόρτες που τις κρατά ο οδηγός την ώρα της οδήγησης, χώρους εργασίας μέσα στη μούχλα 9 μήνες μετά τις πλημμύρες και κούνημα του δακτύλου.

 Ο Σύλλογός μας απαιτεί να τηρηθούν όλα τα αναγκαία μέτρα ασφάλειας για την υγιεινή και ασφάλεια των εργαζομένων σε όλους τους χώρους εργασίας . Ευχόμαστε καλή ανάρρωση στη συναδέλφισσά μας και γρήγορα να είναι και πάλι κοντά μας».",True
https://www.parapolitika.gr/ellada/article/1370787/naupigeia-halkidas-sunelifthi-o-upeuthunos-tou-sunergeiou-gia-to-thanasimo-ergatiko-atuhima/,Ναυπηγεία Χαλκίδας: Συνελήφθη ο υπεύθυνος του συνεργείου για το θανάσιμο εργατικό ατύχημα,2024-03-31,11:40:37,ΕΛΛΑΔΑ,Parapolitika Newsroom,Ο 42χρονος καταπλακώθηκε από μπουκαπόρτα καραβιού,"Τον 44χρονο υπεύθυνο συνεργείου ναυπηγοεπισκευαστικών εργασιών συνέλαβε η Λιμενική Αρχή της Χαλκίδας, ύστερα από τον θανάσιμο τραυματισμό ενός 42χρονου εργαζόμενου κατά τη διάρκεια εργασιών σε επιβατηγό οχηματαγωγό πλοίο, σημαίας Κύπρου, που ήταν παραβεβλημένο στις εγκαταστάσεις των Ναυπηγείων της Χαλκίδας.
Στο σημείο όπου σημειώθηκε το τραγικό συμβάν μετέβησαν από την πρώτη στιγμή στελέχη του λιμενικού και κλιμάκιο της Πυροσβεστικής Υπηρεσίας, ενώ ο 42χρονος μεταφέρθηκε με ασθενοφόρο όχημα του ΕΚΑΒ στο Γενικό Νοσοκομείο της Χαλκίδας, όπου διαπιστώθηκε ο θάνατός του.
Την προανάκριση της υπόθεσης έχει αναλάβει το Κεντρικό Λιμεναρχείο Χαλκίδας ενώ απαγορεύτηκε ο απόπλους του πλοίου μέχρι την προσκόμιση βεβαιωτικού από τον νηογνώμονα που το παρακολουθεί.
Η σορός του 42χρονου πρόκειται να μεταφερθεί στο Εργαστήριο Ιατροδικαστικής του Πανεπιστημίου των Αθηνών για τη διενέργεια νεκροψίας – νεκροτομής.",https://s.parapolitika.gr/images/1130x667/png/files/2024-03-31/xalkida_nafpigeia.png,,"Ναυπηγεία Χαλκίδας: Συνελήφθη ο υπεύθυνος του συνεργείου για το θανάσιμο εργατικό ατύχημα Τον 44χρονο υπεύθυνο συνεργείου ναυπηγοεπισκευαστικών εργασιών συνέλαβε η Λιμενική Αρχή της Χαλκίδας, ύστερα από τον θανάσιμο τραυματισμό ενός 42χρονου εργαζόμενου κατά τη διάρκεια εργασιών σε επιβατηγό οχηματαγωγό πλοίο, σημαίας Κύπρου, που ήταν παραβεβλημένο στις εγκαταστάσεις των Ναυπηγείων της Χαλκίδας.
Στο σημείο όπου σημειώθηκε το τραγικό συμβάν μετέβησαν από την πρώτη στιγμή στελέχη του λιμενικού και κλιμάκιο της Πυροσβεστικής Υπηρεσίας, ενώ ο 42χρονος μεταφέρθηκε με ασθενοφόρο όχημα του ΕΚΑΒ στο Γενικό Νοσοκομείο της Χαλκίδας, όπου διαπιστώθηκε ο θάνατός του.
Την προανάκριση της υπόθεσης έχει αναλάβει το Κεντρικό Λιμεναρχείο Χαλκίδας ενώ απαγορεύτηκε ο απόπλους του πλοίου μέχρι την προσκόμιση βεβαιωτικού από τον νηογνώμονα που το παρακολουθεί.
Η σορός του 42χρονου πρόκειται να μεταφερθεί στο Εργαστήριο Ιατροδικαστικής του Πανεπιστημίου των Αθηνών για τη διενέργεια νεκροψίας – νεκροτομής.",True
https://www.parapolitika.gr/ellada/article/1283490/thessaloniki-ergatiko-atuhima-gia-40hroni-ergazomeni-stin-kathariotita-metaferthike-sto-nosokomeio/,Θεσσαλονίκη: Εργατικό ατύχημα για 40χρονη εργαζόμενη στην καθαριότητα - Μεταφέρθηκε στο νοσοκομείο,2023-06-20,06:22:00,ΕΛΛΑΔΑ,Parapolitika Newsroom,Στο σημείο έσπευσε ασθενοφόρο του ΕΚΑΒ όπου και μετέφερε τη γυναίκα στο νοσοκομείο «Γεννηματάς» για την παροχή πρώτων βοηθειών,,https://s.parapolitika.gr/images/1130x667/png/files/2022-10-13/ekab.png,,Θεσσαλονίκη: Εργατικό ατύχημα για 40χρονη εργαζόμενη στην καθαριότητα - Μεταφέρθηκε στο νοσοκομείο nan,True
https://www.parapolitika.gr/ellada/article/1280659/kozani-ergatiko-atuhima-se-ergostasio-paragogis-zootrofon-sto-nosokomeio-43hronos/,Κοζάνη: Εργατικό ατύχημα σε εργοστάσιο παραγωγής ζωοτροφών - Στο νοσοκομείο 43χρονος,2023-06-08,13:57:30,ΕΛΛΑΔΑ,Parapolitika Newsroom,Η κατάσταση του 43χρονου παραμένει κρίσιμη,"Εργατικό ατύχημα σημειώθηκε το μεσημέρι της Πέμπτης (8/6), σε εργοστάσιο παραγωγής ζωοτροφών, στο 5ο χλμ Νεάπολης Κοζάνης, στην παλαιά Εθνική Οδό Κοζάνης - Καστοριάς.
Σύμφωνα με πληροφορίες του kozanilife, ένας 43χρονος -υπό άγνωστες μέχρι στιγμής συνθήκες- τραυματίστηκε σοβαρά στο πόδι από μηχανή επεξεργασίας ζωοτροφών.
Στο σημείο έσπευσαν άμεσα για τον απεγκλωβισμό του, 13 πυροσβέστες με 4 οχήματα καθώς επίσης δυνάμεις της Αστυνομίας και πλήρωμα του ΕΚΑΒ.
Η κατάσταση του 43χρονου παραμένει κρίσιμη.",https://s.parapolitika.gr/images/1130x667/jpg/files/2023-06-07/EKAB.jpg,,"Κοζάνη: Εργατικό ατύχημα σε εργοστάσιο παραγωγής ζωοτροφών - Στο νοσοκομείο 43χρονος Εργατικό ατύχημα σημειώθηκε το μεσημέρι της Πέμπτης (8/6), σε εργοστάσιο παραγωγής ζωοτροφών, στο 5ο χλμ Νεάπολης Κοζάνης, στην παλαιά Εθνική Οδό Κοζάνης - Καστοριάς.
Σύμφωνα με πληροφορίες του kozanilife, ένας 43χρονος -υπό άγνωστες μέχρι στιγμής συνθήκες- τραυματίστηκε σοβαρά στο πόδι από μηχανή επεξεργασίας ζωοτροφών.
Στο σημείο έσπευσαν άμεσα για τον απεγκλωβισμό του, 13 πυροσβέστες με 4 οχήματα καθώς επίσης δυνάμεις της Αστυνομίας και πλήρωμα του ΕΚΑΒ.
Η κατάσταση του 43χρονου παραμένει κρίσιμη.",True
https://www.parapolitika.gr/ellada/article/1235954/kriti-neo-ergatiko-atuhima-ergazomenos-se-aporrimmatoforo-htupise-sto-kefali/,Κρήτη - Νέο εργατικό ατύχημα: Εργαζόμενος σε απορριμματοφόρο χτύπησε στο κεφάλι,2022-12-09,07:40:00,ΕΛΛΑΔΑ,Parapolitika Newsroom,"Ακόμα ένα εργατικό ατύχημα, με θύμα αυτή τη φορά εργαζόμενο σε απορριμματοφόρο","Νέο εργατικό ατύχημα σημειώθηκε σήμερα Παρασκευή με θύμα έναν εργαζόμενο στην καθαριότητα.
Σύμφωνα με πληροφορίες του cretapost, όλα συνέβησαν νωρίς σήμερα το πρωί, όταν ο άτυχος άνδρας την ώρα που βρισκόταν στην πίσω πλευρά του απορριμματοφόρου, γλίστρησε από το παταράκι και έπεσε στο οδόστρωμα.
Το απορριμματοφόρο ήταν εν κινήσει στην περιοχή του Αγίου Ιωάννη στην Κνωσό, με αποτέλεσμα ο εργαζόμενος να πέσει και να χτυπήσει στο κεφάλι.
Στο σημείο επικράτησε αναστάτωση, με τους συναδέλφους του να ενημερώνουν τις Αρχές.
Ο άτυχος άνδρας μεταφέρθηκε στο Πανεπιστημιακό Γενικό Νοσοκομείο Ηρακλείου, με τους γιατρούς να αναφέρουν πως η κατάσταση της υγείας του είναι κρίσιμη.
Αξίζει να σημειωθεί ότι ο κλάδος της καθαριότητας είναι από αυτούς που έχει συχνά εργατικά ατυχήματα. Τα ατυχήματα, πολλές φορές και θανατηφόρα, στους χώρους εργασίας έχουν αυξηθεί ιδιαίτερα τα τελευταία χρόνια, με τη ΓΣΕΕ να κάνει λόγο για μάστιγα.
Συνδικάτα καταγγέλλουν ότι αυτό που οδηγεί σε εργατικά ατυχήματα ή δυστυχήματα είναι η τραγική έλλειψη μέτρων υγιεινής και ασφάλειας στους χώρους εργασίας, η αποδιάρθρωση και διάλυση των ελεγκτικών μηχανισμών όπως του ΣΕΠΕ, η ανυπαρξία ελέγχων για την τήρηση ακόμα και των στοιχειωδών μέτρων προστασίας της ζωής στην εργασία, η καταπόνηση από την υπερεργασία και η ένταση της εκμετάλλευσης των εργαζομένων εξαιτίας της διάλυσης των εργασιακών σχέσεων και η αποδυνάμωση των εργατικών συνδικάτων.",https://s.parapolitika.gr/images/1130x667/png/files/2022-12-09/aporrimatoforo.png,,"Κρήτη - Νέο εργατικό ατύχημα: Εργαζόμενος σε απορριμματοφόρο χτύπησε στο κεφάλι Νέο εργατικό ατύχημα σημειώθηκε σήμερα Παρασκευή με θύμα έναν εργαζόμενο στην καθαριότητα.
Σύμφωνα με πληροφορίες του cretapost, όλα συνέβησαν νωρίς σήμερα το πρωί, όταν ο άτυχος άνδρας την ώρα που βρισκόταν στην πίσω πλευρά του απορριμματοφόρου, γλίστρησε από το παταράκι και έπεσε στο οδόστρωμα.
Το απορριμματοφόρο ήταν εν κινήσει στην περιοχή του Αγίου Ιωάννη στην Κνωσό, με αποτέλεσμα ο εργαζόμενος να πέσει και να χτυπήσει στο κεφάλι.
Στο σημείο επικράτησε αναστάτωση, με τους συναδέλφους του να ενημερώνουν τις Αρχές.
Ο άτυχος άνδρας μεταφέρθηκε στο Πανεπιστημιακό Γενικό Νοσοκομείο Ηρακλείου, με τους γιατρούς να αναφέρουν πως η κατάσταση της υγείας του είναι κρίσιμη.
Αξίζει να σημειωθεί ότι ο κλάδος της καθαριότητας είναι από αυτούς που έχει συχνά εργατικά ατυχήματα. Τα ατυχήματα, πολλές φορές και θανατηφόρα, στους χώρους εργασίας έχουν αυξηθεί ιδιαίτερα τα τελευταία χρόνια, με τη ΓΣΕΕ να κάνει λόγο για μάστιγα.
Συνδικάτα καταγγέλλουν ότι αυτό που οδηγεί σε εργατικά ατυχήματα ή δυστυχήματα είναι η τραγική έλλειψη μέτρων υγιεινής και ασφάλειας στους χώρους εργασίας, η αποδιάρθρωση και διάλυση των ελεγκτικών μηχανισμών όπως του ΣΕΠΕ, η ανυπαρξία ελέγχων για την τήρηση ακόμα και των στοιχειωδών μέτρων προστασίας της ζωής στην εργασία, η καταπόνηση από την υπερεργασία και η ένταση της εκμετάλλευσης των εργαζομένων εξαιτίας της διάλυσης των εργασιακών σχέσεων και η αποδυνάμωση των εργατικών συνδικάτων.",True
